from_node,to_node,hour,min,max,mean,std,simulated,free_flow,bias,abs_error
226929781,2985538846,21,62.46610169491526,69.73617021276596,66.22366875211411,3.47757467045788,60.574391437946126,60.57367022033183,-5.649277314167982,5.649277314167982
1560223614,668662660,3,29.151696065128903,36.00604026845638,33.312404130310796,3.051798863270555,32.50261258425829,32.50141583666608,-0.8097915460525087,0.8097915460525087
1560223614,668662660,7,21.16729064039409,34.94634146341463,28.394789828946465,5.761661005687979,31.632356976016695,32.50141583666617,3.23756714707023,3.23756714707023
1560223614,668662660,8,21.7677811550152,34.77669902912621,27.496884281799588,5.554568915347732,31.82166468298876,32.50141583666617,4.324780401189173,4.324780401189173
1560223614,668662660,9,21.571084337349397,34.44230769230769,27.754376781002264,5.3512605197053835,31.71564557728531,32.501415836665636,3.961268796283047,3.961268796283047
1560223614,668662660,12,22.426722338204595,33.21792890262751,27.089279341373338,4.488640509927625,31.730424449997628,32.50141583666529,4.64114510862429,4.64114510862429
1560223614,668662660,13,22.52075471698113,33.16666666666667,27.221990152765475,4.405691266048158,31.923109266473965,32.50141583666529,4.70111911370849,4.70111911370849
1560223614,668662660,16,21.4848,33.013824884792626,25.747303023723724,5.0199520539079625,31.449236791058834,32.50141583666529,5.70193376733511,5.70193376733511
1560223614,668662660,17,21.399203187250997,33.32093023255814,26.068446996105653,5.094008391045954,31.880793287344193,32.50141583666529,5.812346291238541,5.812346291238541
1560223614,668662660,18,24.526027397260275,33.32093023255814,27.76519084132066,3.846859680076435,31.556083983328957,32.50141583666529,3.790893142008297,3.790893142008297
1560223614,668662660,21,28.04804177545692,33.95260663507109,31.260371404957585,2.4392590530437994,31.85162057034719,32.50141583666634,0.5912491653896055,0.5912491653896055
27318359,827758753,3,38.800612557427264,48.16595744680851,43.91661553094893,3.9190176768708347,41.13938598838287,41.13790830911583,-2.7772295425660616,2.7772295425660616
27318359,827758753,7,34.05483870967742,47.7427065026362,40.28008738434802,5.656813423952208,40.64925548789817,41.13790830911687,0.3691681035501446,0.3691681035501446
27318359,827758753,8,30.30435754189944,46.59622641509434,38.77552121528823,6.661756342017646,40.42495967215299,41.13790830911687,1.6494384568647575,1.6494384568647575
27318359,827758753,9,35.809548387096775,45.96548223350254,40.261155837371525,4.209921323046862,40.8941502696566,41.13790830911687,0.6329944322850736,0.6329944322850736
27318359,827758753,12,28.240457142857142,44.53377049180328,36.93032368385548,6.909102272055042,41.13938598838416,41.13790830911583,4.209062304528686,4.209062304528686
27318359,827758753,13,27.609385474860336,44.53377049180328,36.97093725942868,6.9908984923395465,40.92575159403135,41.13790830911583,3.9548143346026663,3.9548143346026663
27318359,827758753,16,28.96881594372802,44.60689655172414,37.09205707853994,6.3939652791239405,40.54593524151782,41.13790830911583,3.4538781629778796,3.4538781629778796
27318359,827758753,17,30.09121140142518,44.827722772277234,38.18761997875683,6.0750501416187745,40.48931203555621,41.13790830911583,2.301692056799382,2.301692056799382
